arm,space,x,y,label,class
align,backbone,12.9812,16.5949,8,golf
align,backbone,11.3317,14.0433,8,golf
align,backbone,63.5420,-18.5781,8,golf
align,backbone,-39.4368,45.1304,8,golf
align,backbone,70.6766,16.2200,8,golf
align,backbone,36.0616,10.4734,8,golf
align,backbone,25.8242,30.8962,8,golf
align,backbone,-40.3465,44.7769,8,golf
align,backbone,14.3383,13.4622,8,golf
align,backbone,-19.2366,51.4789,8,golf
align,backbone,-31.6358,46.9521,8,golf
align,backbone,-0.9309,-6.8441,8,golf
align,backbone,61.8703,43.6198,8,golf
align,backbone,28.9455,-12.3171,8,golf
align,backbone,52.0548,-33.3396,8,golf
align,backbone,-8.7132,3.4149,8,golf
align,backbone,-30.8649,-47.6782,8,golf
align,backbone,-18.2543,51.4877,8,golf
align,backbone,37.6479,7.8954,8,golf
align,backbone,20.9658,-39.4185,8,golf
align,backbone,-15.8758,-33.9797,8,golf
align,backbone,23.1880,-37.3508,8,golf
align,backbone,-42.7764,41.5621,8,golf
align,backbone,-45.8847,-37.1718,8,golf
align,backbone,-31.9911,13.3818,8,golf
align,backbone,-66.9708,-4.7323,8,golf
align,backbone,-37.8599,8.6917,8,golf
align,backbone,19.5672,-39.9176,8,golf
align,backbone,-27.0183,-26.4015,8,golf
align,backbone,-34.9099,-46.9365,8,golf
align,backbone,-39.0170,-47.3210,8,golf
align,backbone,-2.5438,-13.7480,8,golf
align,backbone,-33.0724,23.7052,8,golf
align,backbone,27.7106,35.4094,8,golf
align,backbone,-20.0632,-35.3395,8,golf
align,backbone,56.5703,-28.8066,8,golf
align,backbone,6.9822,25.3742,8,golf
align,backbone,50.8883,-39.0624,8,golf
align,backbone,-44.5833,-42.9457,8,golf
align,backbone,-12.0598,7.1308,8,golf
align,backbone,-24.1765,-23.6714,8,golf
align,backbone,-29.1126,-44.7116,8,golf
align,backbone,62.4438,39.2663,8,golf
align,backbone,-27.0460,-48.3525,8,golf
align,backbone,-65.4923,-11.7278,8,golf
align,backbone,68.3110,26.6338,8,golf
align,backbone,-27.1996,49.5028,8,golf
align,backbone,64.9799,34.6595,8,golf
align,backbone,-35.2284,13.2849,8,golf
align,backbone,70.2335,9.4800,8,golf
align,backbone,-18.6667,-27.7094,8,golf
align,backbone,-17.8091,51.8560,8,golf
align,backbone,-33.4717,47.4596,8,golf
align,backbone,26.0188,-21.6402,8,golf
align,backbone,64.3203,-5.7955,8,golf
align,backbone,59.7320,-24.6973,8,golf
align,backbone,22.6241,-40.2638,8,golf
align,backbone,70.1682,15.7012,8,golf
align,backbone,-60.1539,-20.3150,8,golf
align,backbone,31.9007,26.8968,8,golf
align,backbone,21.2270,36.9254,8,golf
align,backbone,28.0437,42.6179,8,golf
align,backbone,-35.3134,14.9474,8,golf
align,backbone,-29.0242,10.5704,8,golf
align,backbone,-13.7038,4.1535,8,golf
align,backbone,38.2559,25.3735,8,golf
align,backbone,57.0398,45.1484,8,golf
align,backbone,35.6280,-4.0591,8,golf
align,backbone,36.0109,-50.9977,8,golf
align,backbone,26.1469,-26.0576,8,golf
align,backbone,70.8043,12.2792,8,golf
align,backbone,8.5477,4.4515,8,golf
align,backbone,-67.6767,3.4787,8,golf
align,backbone,23.9701,-19.7581,8,golf
align,backbone,-64.9262,6.5081,8,golf
align,backbone,-2.5741,-2.7516,8,golf
align,backbone,39.7218,-42.4320,8,golf
align,backbone,-22.5478,10.7600,8,golf
align,backbone,62.1302,-18.4470,8,golf
align,backbone,46.7361,-42.7874,8,golf
align,backbone,30.7639,-10.1612,8,golf
align,backbone,4.2058,6.3427,8,golf
align,backbone,66.9263,29.5643,8,golf
align,backbone,25.3717,-21.4876,8,golf
align,backbone,-13.1459,4.4085,8,golf
align,backbone,-33.8748,20.3470,8,golf
align,backbone,40.3967,20.0343,8,golf
align,backbone,3.8335,6.6016,8,golf
align,backbone,-55.5168,32.6640,8,golf
align,backbone,69.2340,23.7089,8,golf
align,backbone,-27.4202,-45.8384,8,golf
align,backbone,66.3311,30.1786,8,golf
align,backbone,-6.1232,3.3454,8,golf
align,backbone,-28.6720,9.7775,8,golf
align,backbone,-31.8562,47.8139,8,golf
align,backbone,41.1541,17.8872,8,golf
align,backbone,-28.4499,21.6696,8,golf
align,backbone,-52.0177,-35.8239,8,golf
align,backbone,-10.6433,-3.3738,8,golf
align,backbone,-28.2035,-44.7420,8,golf
align,backbone,24.7278,33.2715,8,golf
align,backbone,34.9796,-44.9567,8,golf
align,backbone,36.5136,26.7059,8,golf
align,backbone,68.8760,7.8940,8,golf
align,backbone,24.4957,42.2349,8,golf
align,backbone,61.5463,-19.9431,8,golf
align,backbone,58.5561,-19.3537,8,golf
align,backbone,-67.3791,11.9290,8,golf
align,backbone,66.0271,31.3827,8,golf
align,backbone,48.6900,-39.5292,8,golf
align,backbone,24.0300,-20.7523,8,golf
align,backbone,-40.3326,-8.1449,8,golf
align,backbone,70.2518,17.8921,8,golf
align,backbone,65.1236,-8.9038,8,golf
align,backbone,-16.0356,14.9589,8,golf
align,backbone,-28.1597,19.7625,8,golf
align,backbone,56.5078,44.8603,8,golf
align,backbone,-16.1042,-0.7340,8,golf
align,backbone,17.5097,-41.5216,8,golf
align,backbone,24.4903,-46.5189,8,golf
align,backbone,32.8352,24.5266,8,golf
align,backbone,-41.0449,15.8605,8,golf
align,backbone,28.5478,-19.1558,8,golf
align,backbone,34.5966,-1.5955,8,golf
align,backbone,30.2844,-7.7802,8,golf
align,backbone,61.8820,40.3254,8,golf
align,backbone,68.5129,2.8033,8,golf
align,backbone,-65.3681,2.7895,8,golf
align,backbone,8.8330,26.3333,8,golf
align,backbone,-20.4280,-33.9774,8,golf
align,backbone,-28.9983,-48.4859,8,golf
align,backbone,28.3035,-45.1603,8,golf
align,backbone,39.9604,17.7173,8,golf
align,backbone,68.7414,7.7862,8,golf
align,backbone,-52.5712,33.0801,8,golf
align,backbone,31.3355,-16.8952,8,golf
align,backbone,-19.2003,-32.8664,8,golf
align,backbone,10.1192,17.5583,8,golf
align,backbone,54.3182,-32.3527,8,golf
align,backbone,-25.2037,9.2177,8,golf
align,backbone,24.4993,-20.3641,8,golf
align,backbone,68.2210,1.8537,8,golf
align,backbone,-0.4334,-5.1034,8,golf
align,backbone,29.3236,39.2219,8,golf
align,backbone,-51.8016,31.6562,8,golf
align,backbone,61.5212,-18.6578,8,golf
align,backbone,-24.0844,49.7579,8,golf
align,backbone,-62.2632,-8.3272,8,golf
align,backbone,18.6765,-41.2182,8,golf
align,backbone,25.7485,-28.3435,8,golf
align,backbone,31.5813,-13.8631,8,golf
align,backbone,24.5387,-41.1095,8,golf
align,backbone,19.4471,-41.5460,8,golf
align,backbone,26.9069,-8.2307,8,golf
align,backbone,-50.1518,-39.1442,8,golf
align,backbone,8.1249,29.4062,8,golf
align,backbone,9.4426,11.0931,8,golf
align,backbone,-22.5915,10.5270,8,golf
align,backbone,16.4259,30.3856,8,golf
align,backbone,64.4613,-6.3117,8,golf
align,backbone,-24.8483,-18.7000,8,golf
align,backbone,-20.5595,56.2019,8,golf
align,backbone,-52.0113,-33.0916,8,golf
align,backbone,2.2297,31.8176,8,golf
align,backbone,-2.5376,-7.1455,8,golf
align,backbone,8.1928,32.7300,8,golf
align,backbone,-28.6716,25.0514,8,golf
align,backbone,-44.4028,-0.4211,8,golf
align,backbone,67.5143,28.0291,8,golf
align,backbone,69.1615,6.2675,8,golf
align,backbone,33.1859,-14.5216,8,golf
align,backbone,69.9125,21.7329,8,golf
align,backbone,45.8754,-42.6160,8,golf
align,backbone,9.5495,-1.2291,8,golf
align,backbone,70.1883,9.9618,8,golf
align,backbone,70.0855,9.4363,8,golf
align,backbone,27.3735,-16.1346,8,golf
align,backbone,-20.0286,16.3290,8,golf
align,backbone,23.5284,34.9713,8,golf
align,backbone,61.4648,-19.1525,8,golf
align,backbone,-44.6641,-39.7824,8,golf
align,backbone,52.3510,-32.8534,8,golf
align,backbone,20.0589,-41.2120,8,golf
align,backbone,63.9989,-9.2262,8,golf
align,backbone,9.8555,30.1822,8,golf
align,backbone,11.0723,16.1923,8,golf
align,backbone,20.9339,-37.2399,8,golf
align,backbone,19.7579,-22.7727,8,golf
align,backbone,-20.0103,10.6935,8,golf
align,backbone,9.0345,24.3685,8,golf
align,backbone,35.5323,-45.5596,8,golf
align,backbone,-48.0868,-39.7167,8,golf
align,backbone,18.3279,-27.1707,8,golf
align,backbone,-65.6176,5.4199,8,golf
align,backbone,44.5617,-41.0933,8,golf
align,backbone,36.1341,20.6461,8,golf
align,backbone,-39.2382,-44.8737,8,golf
align,backbone,39.1579,9.5775,8,golf
align,backbone,-64.1953,21.0631,8,golf
align,backbone,5.7211,22.4315,8,golf
align,backbone,19.6543,-29.4590,8,golf
align,backbone,-24.0265,-32.6423,8,golf
align,backbone,56.9905,45.3976,8,golf
align,backbone,19.1207,33.9497,8,golf
align,backbone,63.3366,38.3196,8,golf
align,backbone,26.5191,-49.4924,8,golf
align,backbone,-32.1733,-49.6338,8,golf
align,backbone,66.6588,29.3590,8,golf
align,backbone,66.1203,-1.6370,8,golf
align,backbone,63.1253,39.1773,8,golf
align,backbone,34.2968,-14.0992,8,golf
align,backbone,-27.5705,21.6069,8,golf
align,backbone,-49.4437,-37.4153,8,golf
align,backbone,19.6526,-27.5187,8,golf
align,backbone,53.7916,-31.1304,8,golf
align,backbone,-2.2263,-13.3629,8,golf
align,backbone,3.0405,28.9133,8,golf
align,backbone,-65.6325,4.9070,8,golf
align,backbone,32.7591,-0.9758,8,golf
align,backbone,-56.4134,-29.0184,8,golf
align,backbone,-32.8800,-18.4671,8,golf
align,backbone,-64.0718,7.0622,8,golf
align,backbone,-17.3527,0.4404,8,golf
align,backbone,6.9228,-9.0232,8,golf
align,backbone,36.0176,25.1552,8,golf
align,backbone,-62.4610,-8.8674,8,golf
align,backbone,29.1145,-47.6199,8,golf
align,backbone,17.4938,-28.9044,8,golf
align,backbone,-24.8360,-46.8166,8,golf
align,backbone,-65.6385,17.8615,8,golf
align,backbone,54.8396,-33.1313,8,golf
align,backbone,25.3759,40.9580,8,golf
align,backbone,56.1131,-31.2187,8,golf
align,backbone,-18.4707,-43.8625,8,golf
align,backbone,-15.3948,-37.5160,8,golf
align,backbone,68.8665,24.7596,8,golf
align,backbone,66.7077,1.2873,8,golf
align,backbone,52.2424,-34.2565,8,golf
align,backbone,7.4903,4.8131,8,golf
align,backbone,25.3260,29.9018,8,golf
align,backbone,52.2106,-36.4077,8,golf
align,backbone,-40.2126,8.9938,8,golf
align,backbone,22.0131,-34.5135,8,golf
align,backbone,53.4066,-28.6215,8,golf
align,backbone,-41.1993,-7.6534,8,golf
align,backbone,-22.0634,-39.6421,8,golf
align,backbone,-18.0194,-32.9453,8,golf
align,backbone,-44.5451,-0.3095,8,golf
align,backbone,27.3892,38.3194,8,golf
align,backbone,-21.4239,-44.5229,8,golf
align,backbone,-67.5195,-6.2979,8,golf
align,backbone,16.2700,-31.2350,8,golf
align,backbone,69.3260,4.7769,8,golf
align,backbone,11.7009,6.3630,8,golf
align,backbone,-44.0660,7.6756,8,golf
align,backbone,36.0212,0.5862,8,golf
align,backbone,3.8469,32.7153,8,golf
align,backbone,8.3530,29.1449,8,golf
align,backbone,35.4653,-48.5460,8,golf
align,backbone,-25.0853,-29.1349,8,golf
align,backbone,60.1505,-22.9765,8,golf
align,backbone,-40.2342,17.0309,8,golf
align,backbone,25.7105,-43.6826,8,golf
align,backbone,7.5505,4.5479,8,golf
align,backbone,35.2536,-50.9448,8,golf
align,backbone,34.6742,-0.3013,8,golf
align,backbone,-20.5586,56.2014,9,chute
align,backbone,-26.2910,-19.5619,9,chute
align,backbone,-21.5159,50.3322,9,chute
align,backbone,-30.7532,-45.7470,9,chute
align,backbone,-67.5828,10.9213,9,chute
align,backbone,-23.3755,19.8551,9,chute
align,backbone,69.1819,11.8223,9,chute
align,backbone,-57.2939,30.6926,9,chute
align,backbone,20.5073,-30.5879,9,chute
align,backbone,33.3968,-44.3486,9,chute
align,backbone,32.3308,-49.2505,9,chute
align,backbone,-8.9742,-3.3476,9,chute
align,backbone,68.5098,0.6999,9,chute
align,backbone,-40.0542,45.8566,9,chute
align,backbone,-28.8906,-47.8208,9,chute
align,backbone,38.7103,-42.2024,9,chute
align,backbone,-65.0111,-15.0898,9,chute
align,backbone,26.8791,-5.8161,9,chute
align,backbone,-54.0182,33.3311,9,chute
align,backbone,62.2771,42.7309,9,chute
align,backbone,-31.4565,-48.8266,9,chute
align,backbone,70.6911,11.6960,9,chute
align,backbone,-45.0226,-42.0657,9,chute
align,backbone,66.7586,-2.7441,9,chute
align,backbone,-29.2967,-48.9327,9,chute
align,backbone,24.9604,-44.4535,9,chute
align,backbone,-38.2023,1.3812,9,chute
align,backbone,67.3629,-7.5773,9,chute
align,backbone,18.7298,-40.6996,9,chute
align,backbone,-20.5572,56.2003,9,chute
align,backbone,64.4520,34.6707,9,chute
align,backbone,-68.3476,11.9761,9,chute
align,backbone,-55.4437,33.6955,9,chute
align,backbone,35.8587,30.6564,9,chute
align,backbone,-68.1220,6.1459,9,chute
align,backbone,18.9289,-35.2777,9,chute
align,backbone,64.5182,33.1820,9,chute
align,backbone,-59.5483,27.8253,9,chute
align,backbone,35.5086,18.8291,9,chute
align,backbone,-67.3772,-2.0045,9,chute
align,backbone,-26.0767,9.5602,9,chute
align,backbone,48.7839,-37.0265,9,chute
align,backbone,-22.5884,-24.6246,9,chute
align,backbone,62.4799,39.0841,9,chute
align,backbone,8.2863,1.0342,9,chute
align,backbone,64.5339,33.1907,9,chute
align,backbone,-23.6107,20.3461,9,chute
align,backbone,25.2710,-43.9135,9,chute
align,backbone,-67.9627,-11.1078,9,chute
align,backbone,-20.7987,-40.2853,9,chute
align,backbone,69.4296,16.7214,9,chute
align,backbone,12.5981,13.2855,9,chute
align,backbone,-7.4042,0.9323,9,chute
align,backbone,57.2754,-29.6133,9,chute
align,backbone,-65.9978,17.0397,9,chute
align,backbone,0.4076,-9.8834,9,chute
align,backbone,38.0955,-45.4119,9,chute
align,backbone,-24.6454,17.5491,9,chute
align,backbone,67.7834,26.2185,9,chute
align,backbone,15.1132,31.7745,9,chute
align,backbone,-19.6678,-30.7159,9,chute
align,backbone,57.2134,45.5654,9,chute
align,backbone,61.9964,43.5868,9,chute
align,backbone,-41.3915,-43.7131,9,chute
align,backbone,-35.9580,14.5117,9,chute
align,backbone,32.5988,-52.0936,9,chute
align,backbone,56.5024,44.9121,9,chute
align,backbone,-38.8430,7.5991,9,chute
align,backbone,-34.0198,46.4612,9,chute
align,backbone,-59.3164,-26.2607,9,chute
align,backbone,56.7450,45.3810,9,chute
align,backbone,28.4730,21.3772,9,chute
align,backbone,-62.1932,-21.2845,9,chute
align,backbone,62.4330,40.4304,9,chute
align,backbone,-27.2819,-23.6950,9,chute
align,backbone,22.6435,-39.0138,9,chute
align,backbone,-39.8800,43.6413,9,chute
align,backbone,61.9493,42.7816,9,chute
align,backbone,65.8235,32.7475,9,chute
align,backbone,-38.5797,-8.5440,9,chute
align,backbone,-12.2848,7.4222,9,chute
align,backbone,27.0864,43.3000,9,chute
align,backbone,8.8783,24.5035,9,chute
align,backbone,-51.7699,-37.4194,9,chute
align,backbone,-63.9173,17.9363,9,chute
align,backbone,25.6882,41.5701,9,chute
align,backbone,63.4006,37.8169,9,chute
align,backbone,-58.8635,-25.8906,9,chute
align,backbone,3.8665,24.8975,9,chute
align,backbone,-64.0921,12.0325,9,chute
align,backbone,9.7158,16.7780,9,chute
align,backbone,56.3358,44.6572,9,chute
align,backbone,66.5396,-5.2450,9,chute
align,backbone,26.5188,-51.4353,9,chute
align,backbone,-67.7218,12.4496,9,chute
align,backbone,-64.4964,7.2768,9,chute
align,backbone,-24.2552,-47.5746,9,chute
align,backbone,63.6524,37.3681,9,chute
align,backbone,33.5991,-44.1987,9,chute
align,backbone,69.2967,0.7825,9,chute
align,backbone,-14.1079,17.7099,9,chute
align,backbone,40.1339,-43.3711,9,chute
align,backbone,-58.4452,29.7362,9,chute
align,backbone,-66.9730,2.0297,9,chute
align,backbone,-65.3187,4.4957,9,chute
align,backbone,-18.7888,-33.1568,9,chute
align,backbone,-17.1700,-36.2808,9,chute
align,backbone,-28.5587,17.5604,9,chute
align,backbone,-3.3854,-2.4076,9,chute
align,backbone,64.9296,-8.0167,9,chute
align,backbone,62.4992,41.0036,9,chute
align,backbone,-20.6264,-43.1004,9,chute
align,backbone,61.5027,44.0586,9,chute
align,backbone,-9.2512,2.1613,9,chute
align,backbone,-47.2852,38.6551,9,chute
align,backbone,62.5619,42.5844,9,chute
align,backbone,66.1638,-5.3507,9,chute
align,backbone,-64.4300,-8.7040,9,chute
align,backbone,-46.0623,42.2083,9,chute
align,backbone,70.5644,15.2637,9,chute
align,backbone,-66.8380,-2.1301,9,chute
align,backbone,-37.8343,15.8310,9,chute
align,backbone,69.1448,11.5849,9,chute
align,backbone,64.6205,33.9118,9,chute
align,backbone,-67.1626,-8.8603,9,chute
align,backbone,-20.5579,56.2010,9,chute
align,backbone,66.9449,30.1529,9,chute
align,backbone,57.7582,-19.7936,9,chute
align,backbone,-25.2198,17.7485,9,chute
align,backbone,-58.6693,30.6146,9,chute
align,backbone,-20.5579,56.2008,9,chute
align,backbone,29.9820,-12.8748,9,chute
align,backbone,64.2983,35.5533,9,chute
align,backbone,-31.3550,-19.0552,9,chute
align,backbone,-63.5698,-18.4472,9,chute
align,backbone,-22.9239,-47.4051,9,chute
align,backbone,-65.1420,-15.9772,9,chute
align,backbone,-24.2649,49.4336,9,chute
align,backbone,-37.9677,-3.0402,9,chute
align,backbone,-31.3247,48.0068,9,chute
align,backbone,61.7290,-20.0405,9,chute
align,backbone,-34.4070,22.7115,9,chute
align,backbone,-17.1586,15.5432,9,chute
align,backbone,-68.5548,6.5936,9,chute
align,backbone,-63.5830,-12.7301,9,chute
align,backbone,39.8296,-42.3400,9,chute
align,backbone,34.2608,-45.1135,9,chute
align,backbone,-35.5618,9.9633,9,chute
align,backbone,6.9068,27.7041,9,chute
align,backbone,-35.8086,46.6124,9,chute
align,backbone,-64.9657,-6.7434,9,chute
align,backbone,-13.7339,7.0043,9,chute
align,backbone,-6.4211,0.0435,9,chute
align,backbone,62.5784,42.2755,9,chute
align,backbone,-45.0119,-41.5304,9,chute
align,backbone,56.4859,44.8248,9,chute
align,backbone,-18.5374,-42.8819,9,chute
align,backbone,-18.9605,-40.2531,9,chute
align,backbone,62.6061,39.5406,9,chute
align,backbone,53.7727,-28.0847,9,chute
align,backbone,31.1050,-46.1805,9,chute
align,backbone,63.9155,36.0413,9,chute
align,backbone,-66.5321,-7.7606,9,chute
align,backbone,-39.9619,8.0367,9,chute
align,backbone,39.1644,-43.4595,9,chute
align,backbone,-23.4146,50.5922,9,chute
align,backbone,61.4312,-17.9748,9,chute
align,backbone,28.8812,-6.3195,9,chute
align,backbone,-35.3411,19.0495,9,chute
align,backbone,15.5719,29.8862,9,chute
align,backbone,-64.3618,20.6588,9,chute
align,backbone,-37.0201,-10.2005,9,chute
align,backbone,-65.6619,11.6797,9,chute
align,backbone,8.1515,3.4263,9,chute
align,backbone,63.0828,39.7636,9,chute
align,backbone,-29.4303,18.6574,9,chute
align,backbone,-37.9092,46.4514,9,chute
align,backbone,-17.5344,52.1052,9,chute
align,backbone,68.4978,24.9874,9,chute
align,backbone,24.7780,-18.7308,9,chute
align,backbone,-63.3726,22.1847,9,chute
align,backbone,-66.0891,0.7151,9,chute
align,backbone,-52.7564,32.0288,9,chute
align,backbone,55.5838,-26.4355,9,chute
align,backbone,66.0000,31.1562,9,chute
align,backbone,-37.6978,-6.5283,9,chute
align,backbone,-32.4760,21.6136,9,chute
align,backbone,-34.4360,6.9178,9,chute
align,backbone,-43.6539,-3.1862,9,chute
align,backbone,62.0436,42.6868,9,chute
align,backbone,32.6935,14.2158,9,chute
align,backbone,-67.6091,7.0873,9,chute
align,backbone,-26.7354,50.1445,9,chute
align,backbone,8.1726,0.5117,9,chute
align,backbone,3.7497,10.8066,9,chute
align,backbone,-32.0443,-17.9791,9,chute
align,backbone,-49.1960,38.1306,9,chute
align,backbone,30.8039,-0.2686,9,chute
align,backbone,-23.9092,-47.4286,9,chute
align,backbone,-67.1779,0.1036,9,chute
align,backbone,-66.0165,14.0700,9,chute
align,backbone,63.8181,36.4917,9,chute
align,backbone,9.0042,7.1417,9,chute
align,backbone,9.4168,14.8528,9,chute
align,backbone,14.2433,30.9425,9,chute
align,backbone,-63.3150,21.8440,9,chute
align,backbone,-43.2089,43.9069,9,chute
align,backbone,65.2842,33.8055,9,chute
align,backbone,12.9770,30.3603,9,chute
align,backbone,-24.4126,-26.2441,9,chute
align,backbone,61.2112,-16.6296,9,chute
align,backbone,21.0629,35.4085,9,chute
align,backbone,29.1785,-43.8077,9,chute
align,backbone,-22.6656,50.8419,9,chute
align,backbone,-61.0214,-18.1991,9,chute
align,backbone,-10.0763,-0.8786,9,chute
align,backbone,21.0376,26.9623,9,chute
align,backbone,-43.8061,-43.3985,9,chute
align,backbone,-59.3910,-26.5793,9,chute
align,backbone,-19.5881,-38.4681,9,chute
align,backbone,-68.2914,-8.2792,9,chute
align,backbone,71.4916,13.5405,9,chute
align,backbone,-54.7330,34.0464,9,chute
align,backbone,12.7208,37.0395,9,chute
align,backbone,62.8950,38.5627,9,chute
align,backbone,-41.5690,-1.9670,9,chute
align,backbone,-38.1889,0.3530,9,chute
align,backbone,66.2163,30.7988,9,chute
align,backbone,-61.0645,-23.2968,9,chute
align,backbone,-19.2708,-32.0383,9,chute
align,backbone,-67.9510,6.5205,9,chute
align,backbone,-66.8512,-7.4510,9,chute
align,backbone,-11.6879,0.9085,9,chute
align,backbone,64.0641,36.2296,9,chute
align,backbone,67.4335,-0.3559,9,chute
align,backbone,62.2494,43.4511,9,chute
align,backbone,-31.2809,49.0750,9,chute
align,backbone,-59.3792,-26.0876,9,chute
align,backbone,-37.1099,16.9282,9,chute
align,backbone,-63.5170,-9.7360,9,chute
align,backbone,69.1543,-1.3727,9,chute
align,backbone,-63.9878,18.6905,9,chute
align,backbone,-63.4230,15.7124,9,chute
align,backbone,23.0887,-19.8522,9,chute
align,backbone,-64.9315,17.0159,9,chute
align,backbone,14.2634,-38.9246,9,chute
align,backbone,62.4204,41.1789,9,chute
align,backbone,60.8550,-14.7820,9,chute
align,backbone,-43.0468,4.9515,9,chute
align,backbone,-34.3276,9.4317,9,chute
align,backbone,3.5202,-2.4341,9,chute
align,backbone,-25.8982,18.6402,9,chute
align,backbone,-57.7902,25.6543,9,chute
align,backbone,23.3359,-28.6831,9,chute
align,backbone,11.1998,3.3866,9,chute
align,backbone,69.2116,-1.3762,9,chute
align,backbone,67.4045,-1.0285,9,chute
align,backbone,-42.0565,13.1316,9,chute
align,backbone,-66.2175,12.6837,9,chute
align,backbone,62.5167,41.5718,9,chute
align,backbone,39.6151,17.6553,9,chute
align,backbone,-57.1271,29.7812,9,chute
align,backbone,-22.1709,12.2687,9,chute
align,backbone,-64.5316,16.2874,9,chute
align,backbone,67.0430,30.3461,9,chute
align,backbone,61.9698,42.2174,9,chute
align,backbone,38.6392,1.8406,9,chute
align,backbone,-43.2293,39.0801,9,chute
align,backbone,-31.3820,-18.0401,9,chute
align,backbone,-47.1623,-40.4481,9,chute
align,backbone,54.6100,-28.1075,9,chute
align,backbone,54.9555,-32.6890,9,chute
align,backbone,-65.9406,12.2969,9,chute
align,backbone,39.1971,22.7694,9,chute
align,backbone,-50.2663,-39.2206,9,chute
align,backbone,-23.4675,-22.9650,9,chute
align,backbone,-24.6074,-20.5519,9,chute
align,backbone,34.7873,-50.2834,9,chute
align,backbone,-31.4593,48.8733,9,chute
align,backbone,-67.5667,7.7046,9,chute
align,backbone,-66.5322,-9.4788,9,chute
align,backbone,38.7171,-43.2938,9,chute
align,backbone,-24.1526,-29.5506,9,chute
align,backbone,-13.4023,16.2360,9,chute
align,backbone,-42.6941,41.7827,9,chute
align,backbone,-59.2945,-26.8695,9,chute
align,backbone,67.3895,27.6643,9,chute
align,backbone,33.7998,-50.1728,9,chute
align,backbone,-23.3544,10.9333,9,chute
align,backbone,-66.8866,2.3386,9,chute
align,backbone,-68.1926,11.9808,9,chute
align,backbone,-36.8123,46.5395,9,chute
align,backbone,-17.8910,-29.3592,9,chute
align,backbone,5.0122,3.6616,9,chute
align,backbone,56.6995,44.8771,9,chute
align,backbone,46.4785,-39.7779,9,chute
align,backbone,47.2811,-39.8387,9,chute
align,backbone,63.0998,38.8552,9,chute
align,backbone,62.4551,42.9260,9,chute
align,backbone,-31.7044,-47.0404,9,chute
align,backbone,-64.3008,-10.6284,9,chute
align,backbone,-62.0125,-20.5256,9,chute
align,backbone,22.2007,-37.7395,9,chute
align,backbone,-65.5932,-2.0339,9,chute
align,backbone,-67.1227,-9.3765,9,chute
align,backbone,-67.2819,-7.7530,9,chute
align,backbone,-62.4501,19.5768,9,chute
align,backbone,56.1469,44.4665,9,chute
align,backbone,-56.9107,26.9865,9,chute
align,backbone,-35.0120,13.5222,9,chute
align,backbone,10.5639,31.7645,9,chute
align,backbone,-43.5902,-42.1168,9,chute
align,backbone,-47.1948,38.9276,9,chute
align,backbone,-67.2771,-2.0439,9,chute
align,backbone,6.9760,-0.5689,9,chute
align,backbone,-59.6229,-23.5686,9,chute
align,backbone,67.6804,26.6170,9,chute
align,backbone,-45.7487,42.2827,9,chute
align,backbone,-42.6148,5.8988,9,chute
align,backbone,-56.3568,-26.4375,9,chute
align,backbone,62.3775,41.8658,9,chute
align,backbone,22.5219,-26.4196,9,chute
align,backbone,-34.8828,-47.5656,9,chute
align,backbone,-58.8609,25.2871,9,chute
align,backbone,-41.6259,12.3709,9,chute
align,backbone,32.7865,-1.8915,9,chute
align,backbone,-63.5717,23.7809,9,chute
align,backbone,-62.1416,14.6683,9,chute
align,backbone,-57.1093,-25.9175,9,chute
align,backbone,52.2514,-39.5590,9,chute
align,backbone,63.6065,37.1272,9,chute
align,backbone,-68.4622,10.9007,9,chute
align,backbone,67.5327,0.6616,9,chute
align,backbone,25.9693,-27.8927,9,chute
align,backbone,-18.4610,-37.0763,9,chute
align,backbone,5.5799,-10.0627,9,chute
align,backbone,-15.5857,1.3595,9,chute
align,backbone,-64.3151,23.0656,9,chute
align,backbone,33.0679,0.9902,9,chute
align,backbone,-17.0360,-34.8654,9,chute
align,backbone,-33.5218,47.5212,9,chute
align,backbone,-33.4893,2.0844,9,chute
align,backbone,-68.0069,5.4209,9,chute
align,backbone,58.4560,-22.8666,9,chute
align,backbone,61.5524,40.5405,9,chute
align,backbone,64.5379,35.1537,9,chute
align,backbone,-37.6399,-44.7421,9,chute
align,backbone,-31.9914,13.4360,9,chute
align,backbone,33.2251,35.4786,9,chute
align,backbone,56.5019,45.0277,9,chute
align,backbone,68.4887,26.0429,9,chute
align,backbone,-39.6738,-3.9994,9,chute
align,backbone,-39.7462,45.0752,9,chute
align,backbone,10.5970,30.7580,9,chute
align,backbone,9.3184,29.5850,9,chute
align,backbone,66.3551,32.2544,9,chute
align,backbone,-27.9424,-48.4268,9,chute
align,backbone,61.6536,43.9272,9,chute
align,backbone,-66.0593,12.8711,9,chute
align,backbone,-37.3232,46.2684,9,chute
align,backbone,-52.7021,36.2572,9,chute
align,backbone,53.5984,-28.8598,9,chute
align,backbone,57.2223,45.5733,9,chute
align,backbone,-66.6335,-5.7666,9,chute
align,backbone,62.7597,39.8686,9,chute
align,backbone,-58.3518,31.4862,9,chute
align,backbone,-28.3614,-17.9335,9,chute
align,backbone,44.4439,-44.6779,9,chute
align,backbone,-29.2738,-48.8844,9,chute
align,backbone,-20.5461,50.1725,9,chute
align,backbone,35.9774,-2.6564,9,chute
