arm,space,x,y,label,class
align,backbone,1.0214,-0.1619,3,chainsaw
align,backbone,0.3897,-0.1065,3,chainsaw
align,backbone,-6.7901,0.3750,3,chainsaw
align,backbone,-0.6268,-0.0478,3,chainsaw
align,backbone,-5.4306,0.2385,3,chainsaw
align,backbone,-0.1249,-0.0745,3,chainsaw
align,backbone,-5.9344,0.2800,3,chainsaw
align,backbone,1.8227,-0.1680,3,chainsaw
align,backbone,1.3261,-0.1625,3,chainsaw
align,backbone,-1.5199,-0.0149,3,chainsaw
align,backbone,5.4454,-0.3361,3,chainsaw
align,backbone,-11.4376,0.9476,3,chainsaw
align,backbone,0.3598,-0.1031,3,chainsaw
align,backbone,-0.1655,-0.0800,3,chainsaw
align,backbone,-3.8959,0.1427,3,chainsaw
align,backbone,3.5049,-0.2571,3,chainsaw
align,backbone,-8.0074,0.5207,3,chainsaw
align,backbone,-1.4696,0.0013,3,chainsaw
align,backbone,5.8665,-0.3420,3,chainsaw
align,backbone,-10.2276,0.7743,3,chainsaw
align,backbone,-4.9119,0.2225,3,chainsaw
align,backbone,-8.7520,0.5613,3,chainsaw
align,backbone,-4.3931,0.1858,3,chainsaw
align,backbone,-1.6664,0.0054,3,chainsaw
align,backbone,-1.9401,0.0112,3,chainsaw
align,backbone,-6.3955,0.3563,3,chainsaw
align,backbone,1.3004,-0.1349,3,chainsaw
align,backbone,-2.7128,0.0706,3,chainsaw
align,backbone,-7.1204,0.4247,3,chainsaw
align,backbone,2.8726,-0.2111,3,chainsaw
align,backbone,1.8906,-0.1744,3,chainsaw
align,backbone,5.7546,-0.3405,3,chainsaw
align,backbone,-1.3766,-0.0100,3,chainsaw
align,backbone,0.8485,-0.1138,3,chainsaw
align,backbone,-1.1791,0.0016,3,chainsaw
align,backbone,1.6790,-0.1566,3,chainsaw
align,backbone,-0.8882,-0.0255,3,chainsaw
align,backbone,-10.3378,0.7845,3,chainsaw
align,backbone,-0.5561,-0.0390,3,chainsaw
align,backbone,-2.0427,0.0388,3,chainsaw
align,backbone,-1.9698,0.0051,3,chainsaw
align,backbone,-9.7049,0.6724,3,chainsaw
align,backbone,1.3145,-0.1538,3,chainsaw
align,backbone,-5.2514,0.2429,3,chainsaw
align,backbone,1.0258,-0.1409,3,chainsaw
align,backbone,0.8752,-0.1283,3,chainsaw
align,backbone,7.3882,-0.4077,3,chainsaw
align,backbone,0.2403,-0.0960,3,chainsaw
align,backbone,-4.2086,0.1614,3,chainsaw
align,backbone,-2.6286,0.0617,3,chainsaw
align,backbone,-5.2352,0.2416,3,chainsaw
align,backbone,-0.2940,-0.0551,3,chainsaw
align,backbone,0.3900,-0.1025,3,chainsaw
align,backbone,-0.3108,-0.0854,3,chainsaw
align,backbone,-0.6691,-0.0573,3,chainsaw
align,backbone,-2.0747,0.0323,3,chainsaw
align,backbone,2.3805,-0.2011,3,chainsaw
align,backbone,-5.5431,0.2727,3,chainsaw
align,backbone,-7.5729,0.4649,3,chainsaw
align,backbone,2.0047,-0.1803,3,chainsaw
align,backbone,-9.2973,0.6565,3,chainsaw
align,backbone,0.3073,-0.1031,3,chainsaw
align,backbone,1.2138,-0.1414,3,chainsaw
align,backbone,-0.2991,-0.0761,3,chainsaw
align,backbone,0.9155,-0.1454,3,chainsaw
align,backbone,-5.2240,0.2520,3,chainsaw
align,backbone,2.7993,-0.2277,3,chainsaw
align,backbone,0.0205,-0.0920,3,chainsaw
align,backbone,1.6612,-0.1820,3,chainsaw
align,backbone,0.9551,-0.1273,3,chainsaw
align,backbone,-9.9433,0.7259,3,chainsaw
align,backbone,-2.3256,0.0422,3,chainsaw
align,backbone,1.6697,-0.1495,3,chainsaw
align,backbone,1.0228,-0.1299,3,chainsaw
align,backbone,-9.9253,0.7054,3,chainsaw
align,backbone,-8.8487,0.5823,3,chainsaw
align,backbone,-8.3581,0.5299,3,chainsaw
align,backbone,-5.1002,0.2223,3,chainsaw
align,backbone,-4.2496,0.1736,3,chainsaw
align,backbone,1.4463,-0.1492,3,chainsaw
align,backbone,-5.5292,0.2713,3,chainsaw
align,backbone,9.3232,-0.4400,3,chainsaw
align,backbone,2.6471,-0.2066,3,chainsaw
align,backbone,1.2638,-0.1328,3,chainsaw
align,backbone,-4.8314,0.2098,3,chainsaw
align,backbone,1.5320,-0.1652,4,church
align,backbone,1.4447,-0.1557,4,church
align,backbone,-6.7385,0.3898,4,church
align,backbone,1.8208,-0.1727,4,church
align,backbone,-2.5533,0.0555,4,church
align,backbone,-9.0172,0.6366,4,church
align,backbone,1.3247,-0.1355,4,church
align,backbone,-0.9987,-0.0168,4,church
align,backbone,8.0270,-0.4059,4,church
align,backbone,-9.2693,0.6325,4,church
align,backbone,1.4763,-0.1462,4,church
align,backbone,2.3657,-0.1961,4,church
align,backbone,2.9602,-0.2458,4,church
align,backbone,-0.5295,-0.0601,4,church
align,backbone,0.8557,-0.1184,4,church
align,backbone,0.0839,-0.0984,4,church
align,backbone,-1.9333,0.0316,4,church
align,backbone,-0.7360,-0.0296,4,church
align,backbone,1.8331,-0.1713,4,church
align,backbone,1.4369,-0.1452,4,church
align,backbone,2.9549,-0.2381,4,church
align,backbone,2.9536,-0.2232,4,church
align,backbone,1.5568,-0.1637,4,church
align,backbone,3.6902,-0.2735,4,church
align,backbone,-4.0548,0.1581,4,church
align,backbone,0.5271,-0.1029,4,church
align,backbone,0.7605,-0.1098,4,church
align,backbone,1.7611,-0.1679,4,church
align,backbone,-1.4158,-0.0133,4,church
align,backbone,-3.1961,0.0883,4,church
align,backbone,4.9413,-0.3048,4,church
align,backbone,0.6566,-0.1128,4,church
align,backbone,-1.2495,-0.0325,4,church
align,backbone,0.7342,-0.1288,4,church
align,backbone,1.4203,-0.1625,4,church
align,backbone,0.7053,-0.1373,4,church
align,backbone,-1.8010,0.0046,4,church
align,backbone,-1.9613,0.0359,4,church
align,backbone,0.6291,-0.1332,4,church
align,backbone,1.2884,-0.1532,4,church
align,backbone,-5.1975,0.2402,4,church
align,backbone,0.2833,-0.1079,4,church
align,backbone,7.1901,-0.4006,4,church
align,backbone,-6.9452,0.4104,4,church
align,backbone,0.2294,-0.1169,4,church
align,backbone,-3.8104,0.1493,4,church
align,backbone,1.3665,-0.1730,4,church
align,backbone,4.1360,-0.2821,4,church
align,backbone,-1.4753,-0.0061,4,church
align,backbone,1.0098,-0.1294,4,church
align,backbone,6.0257,-0.3515,4,church
align,backbone,-4.1099,0.1552,4,church
align,backbone,2.3457,-0.2026,4,church
align,backbone,13.7334,-0.4625,4,church
align,backbone,-1.1599,-0.0212,4,church
align,backbone,-1.5642,0.0160,4,church
align,backbone,1.1033,-0.1238,4,church
align,backbone,3.4490,-0.2479,4,church
align,backbone,-10.2867,0.7507,4,church
align,backbone,-0.6474,-0.0393,4,church
align,backbone,5.9568,-0.3508,4,church
align,backbone,0.6968,-0.1113,4,church
align,backbone,2.9138,-0.2252,4,church
align,backbone,-4.3080,0.1644,4,church
align,backbone,2.9029,-0.2128,4,church
align,backbone,-0.6542,-0.0465,4,church
align,backbone,-0.1044,-0.0891,4,church
align,backbone,-7.9234,0.4796,4,church
align,backbone,2.3715,-0.1886,4,church
align,backbone,2.7903,-0.2125,4,church
align,backbone,-0.8266,-0.0383,4,church
align,backbone,4.0976,-0.2907,4,church
align,backbone,-7.5876,0.4453,4,church
align,backbone,1.6379,-0.1619,4,church
align,backbone,0.2096,-0.1050,4,church
align,backbone,0.3394,-0.1130,4,church
align,backbone,-6.3367,0.3290,4,church
align,backbone,0.8635,-0.1188,4,church
align,backbone,3.9487,-0.2640,4,church
align,backbone,-3.1915,0.0921,4,church
align,backbone,-0.6724,-0.0367,4,church
align,backbone,-6.0867,0.3159,4,church
align,backbone,3.4843,-0.2518,4,church
align,backbone,6.5133,-0.3756,4,church
align,backbone,-0.4182,-0.0638,4,church
align,backbone,-0.5404,-0.0504,4,church
align,backbone,-5.0919,0.2220,4,church
align,backbone,1.4270,-0.1621,4,church
align,backbone,0.3121,-0.0954,4,church
align,backbone,0.1755,-0.0883,4,church
align,backbone,-0.5318,-0.0554,4,church
align,backbone,0.1268,-0.0684,4,church
align,backbone,3.8511,-0.2618,4,church
align,backbone,1.8552,-0.1607,4,church
align,backbone,-0.6471,-0.0364,4,church
align,backbone,-5.0779,0.2328,4,church
align,backbone,0.4435,-0.1024,4,church
align,backbone,7.1480,-0.3906,4,church
align,backbone,-0.2604,-0.0707,4,church
align,backbone,0.3201,-0.0902,4,church
align,backbone,-6.4463,0.3378,4,church
align,backbone,0.2042,-0.0956,4,church
align,backbone,4.4282,-0.2847,4,church
align,backbone,4.6076,-0.2946,4,church
align,backbone,-3.1043,0.0959,4,church
align,backbone,-0.2492,-0.0783,4,church
align,backbone,0.0818,-0.0918,4,church
align,backbone,-1.2356,-0.0278,4,church
align,backbone,0.8043,-0.1180,4,church
align,backbone,-0.8860,-0.0528,4,church
align,backbone,0.6182,-0.1235,4,church
align,backbone,2.0628,-0.1860,4,church
align,backbone,1.1494,-0.1450,4,church
align,backbone,-0.6467,-0.0457,4,church
align,backbone,-2.3981,0.0470,4,church
align,backbone,1.0417,-0.1453,4,church
align,backbone,-1.0881,-0.0347,4,church
align,backbone,10.2245,-0.4852,4,church
align,backbone,3.0841,-0.2300,4,church
align,backbone,-0.3323,-0.0866,4,church
align,backbone,0.0221,-0.1041,4,church
align,backbone,1.3177,-0.1470,4,church
align,backbone,-0.2073,-0.0558,4,church
align,backbone,-2.6317,0.0799,4,church
align,backbone,1.3032,-0.1512,4,church
align,backbone,-5.7192,0.2967,4,church
align,backbone,-4.8622,0.2041,4,church
align,backbone,1.8882,-0.1684,4,church
align,backbone,-0.1010,-0.0924,4,church
align,backbone,-1.0221,-0.0328,4,church
align,backbone,0.8241,-0.1281,4,church
align,backbone,8.8641,-0.4309,4,church
align,backbone,-8.0681,0.5257,4,church
align,backbone,1.4758,-0.1570,4,church
align,backbone,-0.1092,-0.0806,4,church
align,backbone,-8.8342,0.5887,4,church
align,backbone,-6.9902,0.3925,4,church
align,backbone,1.4077,-0.1426,4,church
align,backbone,2.3929,-0.2015,4,church
align,backbone,-1.1638,-0.0068,4,church
align,backbone,2.0086,-0.1784,4,church
align,backbone,-4.9532,0.2059,4,church
align,backbone,2.5355,-0.2053,4,church
align,backbone,-0.6798,-0.0287,4,church
align,backbone,-0.6913,-0.0382,4,church
align,backbone,0.5454,-0.1021,4,church
align,backbone,2.3539,-0.2153,4,church
align,backbone,3.0687,-0.2478,4,church
align,backbone,1.3435,-0.1446,4,church
align,backbone,-2.5558,0.0588,4,church
align,backbone,7.0146,-0.3829,4,church
align,backbone,-1.0357,-0.0347,4,church
align,backbone,3.1654,-0.2329,4,church
align,backbone,1.1318,-0.1323,4,church
align,backbone,-3.3375,0.1013,4,church
align,backbone,1.8603,-0.1791,4,church
align,backbone,1.2581,-0.1496,4,church
align,backbone,-1.4531,0.0019,4,church
align,backbone,2.1855,-0.1878,4,church
align,backbone,6.7379,-0.3840,4,church
align,backbone,-8.8061,0.5728,4,church
align,backbone,-3.1679,0.1038,4,church
align,backbone,1.3364,-0.1493,4,church
align,backbone,-1.4110,-0.0003,4,church
align,backbone,-1.6765,0.0035,4,church
align,backbone,-1.7677,0.0227,4,church
align,backbone,1.5208,-0.1611,4,church
align,backbone,-6.0391,0.3021,4,church
align,backbone,-0.4136,-0.0648,4,church
align,backbone,0.4304,-0.1198,4,church
align,backbone,-1.1216,-0.0265,4,church
align,backbone,-6.5600,0.3346,4,church
align,backbone,1.5354,-0.1465,4,church
align,backbone,0.6030,-0.1128,4,church
align,backbone,1.0730,-0.1297,4,church
align,backbone,0.5244,-0.1095,4,church
align,backbone,1.8555,-0.1759,4,church
align,backbone,0.0941,-0.0899,4,church
align,backbone,0.8721,-0.1216,4,church
align,backbone,-6.9451,0.4139,4,church
align,backbone,-4.4897,0.2029,4,church
align,backbone,-1.5302,-0.0156,4,church
align,backbone,1.0099,-0.1478,4,church
align,backbone,4.8646,-0.3091,4,church
align,backbone,-0.3859,-0.0628,4,church
align,backbone,0.9705,-0.1316,4,church
align,backbone,-0.5489,-0.0416,4,church
align,backbone,2.1885,-0.1849,4,church
align,backbone,2.6917,-0.2057,4,church
align,backbone,-7.4847,0.4373,4,church
align,backbone,-0.2325,-0.0754,4,church
align,backbone,2.4729,-0.2064,4,church
align,backbone,-6.0892,0.3097,4,church
align,backbone,2.1221,-0.1927,4,church
align,backbone,1.0449,-0.1406,4,church
align,backbone,-1.0051,-0.0308,4,church
align,backbone,1.6857,-0.1839,4,church
align,backbone,4.5008,-0.2924,4,church
align,backbone,-3.3050,0.1010,4,church
align,backbone,-1.8160,0.0147,4,church
align,backbone,5.0181,-0.3149,4,church
align,backbone,1.5656,-0.1635,4,church
align,backbone,4.5609,-0.3035,4,church
align,backbone,-0.8855,-0.0559,4,church
align,backbone,2.9762,-0.2163,4,church
align,backbone,0.7766,-0.1321,4,church
align,backbone,2.9095,-0.2342,4,church
align,backbone,0.6801,-0.1141,4,church
align,backbone,-5.9317,0.3052,4,church
align,backbone,-9.1205,0.6431,4,church
align,backbone,1.7929,-0.1615,4,church
align,backbone,8.6796,-0.4337,4,church
align,backbone,-0.0103,-0.0708,4,church
align,backbone,-0.8774,-0.0411,4,church
align,backbone,-0.0413,-0.0933,4,church
align,backbone,1.9330,-0.1761,4,church
align,backbone,-9.1515,0.6195,4,church
align,backbone,1.8407,-0.1803,4,church
align,backbone,-2.7305,0.0823,4,church
align,backbone,2.9492,-0.2337,4,church
align,backbone,0.0271,-0.0946,4,church
align,backbone,-0.1942,-0.0731,4,church
align,backbone,1.4070,-0.1390,4,church
align,backbone,0.3981,-0.0930,4,church
align,backbone,-1.3723,-0.0036,4,church
align,backbone,-1.4085,-0.0048,4,church
align,backbone,2.5915,-0.2016,4,church
align,backbone,3.4931,-0.2580,4,church
align,backbone,-2.2418,0.0486,4,church
align,backbone,0.8182,-0.1235,4,church
align,backbone,-0.1784,-0.0728,4,church
align,backbone,1.8527,-0.1758,4,church
align,backbone,-2.4440,0.0482,4,church
align,backbone,-4.4577,0.1960,4,church
align,backbone,12.1399,-0.4693,4,church
align,backbone,-0.5741,-0.0604,4,church
align,backbone,-8.0533,0.5027,4,church
align,backbone,-6.5056,0.3428,4,church
align,backbone,-1.0626,-0.0146,4,church
align,backbone,-0.5977,-0.0513,4,church
align,backbone,1.2936,-0.1497,4,church
align,backbone,3.6299,-0.2471,4,church
align,backbone,0.9087,-0.1370,4,church
align,backbone,1.1051,-0.1337,4,church
align,backbone,1.3338,-0.1541,4,church
align,backbone,-0.0064,-0.1029,4,church
align,backbone,-0.4739,-0.0528,4,church
align,backbone,3.0080,-0.2296,4,church
align,backbone,2.3403,-0.2111,4,church
align,backbone,-0.8684,-0.0629,4,church
align,backbone,1.0175,-0.1264,4,church
align,backbone,6.2545,-0.3707,4,church
align,backbone,1.0654,-0.1426,4,church
align,backbone,3.0302,-0.2278,4,church
align,backbone,0.5825,-0.1152,4,church
align,backbone,-0.0349,-0.0822,4,church
align,backbone,1.9766,-0.1731,4,church
align,backbone,1.5896,-0.1663,4,church
align,backbone,2.3848,-0.1967,4,church
align,backbone,-4.8218,0.2187,4,church
align,backbone,-0.5844,-0.0567,4,church
align,backbone,-1.1173,-0.0023,4,church
align,backbone,1.1411,-0.1425,4,church
align,backbone,1.5747,-0.1625,4,church
align,backbone,1.8058,-0.1692,4,church
align,backbone,-4.2201,0.1742,4,church
align,backbone,-3.4450,0.1085,4,church
align,backbone,-0.9599,0.0034,4,church
align,backbone,0.5467,-0.1082,4,church
align,backbone,1.3035,-0.1601,4,church
align,backbone,1.2115,-0.1422,4,church
align,backbone,-0.0578,-0.0911,4,church
align,backbone,1.3277,-0.1493,4,church
align,backbone,-9.8887,0.7292,4,church
align,backbone,0.7238,-0.1032,4,church
align,backbone,2.0758,-0.1736,4,church
align,backbone,1.2068,-0.1266,4,church
align,backbone,1.3544,-0.1490,4,church
align,backbone,-2.4654,0.0469,4,church
align,backbone,2.8875,-0.2185,4,church
align,backbone,-6.8384,0.3957,4,church
align,backbone,3.9947,-0.2724,4,church
align,backbone,-6.7823,0.3852,4,church
align,backbone,1.6984,-0.1537,4,church
align,backbone,0.0681,-0.0867,4,church
align,backbone,0.9086,-0.1257,4,church
align,backbone,-2.2827,0.0449,4,church
align,backbone,-3.3083,0.1056,4,church
align,backbone,2.6864,-0.2107,4,church
align,backbone,0.0777,-0.0884,4,church
align,backbone,2.5444,-0.2165,4,church
align,backbone,-1.1328,-0.0273,4,church
align,backbone,-3.6534,0.1681,4,church
align,backbone,0.9794,-0.1488,4,church
align,backbone,-9.6628,0.6913,4,church
align,backbone,7.1761,-0.3923,4,church
align,backbone,-2.0016,0.0352,4,church
align,backbone,2.1138,-0.1820,4,church
align,backbone,-0.1572,-0.0642,4,church
align,backbone,1.6893,-0.1699,4,church
align,backbone,0.7999,-0.1156,4,church
align,backbone,7.2446,-0.3909,4,church
align,backbone,0.5976,-0.1196,4,church
align,backbone,0.4085,-0.1015,4,church
align,backbone,0.7775,-0.1289,4,church
align,backbone,-1.8797,0.0102,4,church
align,backbone,0.3030,-0.1052,4,church
align,backbone,0.1139,-0.0892,4,church
align,backbone,1.9027,-0.1828,4,church
align,backbone,-1.3298,-0.0073,4,church
align,backbone,-2.8374,0.0854,4,church
align,backbone,1.9023,-0.1777,4,church
align,backbone,0.1842,-0.1067,4,church
align,backbone,-9.5523,0.6801,4,church
align,backbone,-0.8717,-0.0302,4,church
align,backbone,-6.8448,0.3867,4,church
align,backbone,3.0776,-0.2310,4,church
align,backbone,0.4815,-0.1131,4,church
align,backbone,-5.5692,0.2665,4,church
align,backbone,-1.8678,0.0198,4,church
align,backbone,0.4214,-0.1194,4,church
align,backbone,-6.1840,0.3340,4,church
align,backbone,6.6056,-0.3811,4,church
align,backbone,3.6814,-0.2550,4,church
align,backbone,1.2876,-0.1602,4,church
align,backbone,0.2798,-0.0954,4,church
align,backbone,1.1211,-0.1339,4,church
align,backbone,-6.5280,0.3537,4,church
align,backbone,1.5823,-0.1816,4,church
align,backbone,-5.2832,0.2273,4,church
align,backbone,-1.8851,0.0334,4,church
align,backbone,2.0049,-0.2016,4,church
align,backbone,2.0090,-0.1826,4,church
align,backbone,1.8515,-0.1658,4,church
align,backbone,0.1525,-0.0772,4,church
align,backbone,0.8286,-0.1232,4,church
align,backbone,-1.6137,0.0127,4,church
align,backbone,0.7900,-0.1220,4,church
align,backbone,-6.8879,0.3871,4,church
align,backbone,8.3218,-0.4337,4,church
align,backbone,0.1553,-0.0760,4,church
align,backbone,-7.7271,0.4541,4,church
align,backbone,-3.3613,0.1087,4,church
align,backbone,1.4433,-0.1533,4,church
align,backbone,-0.1833,-0.0657,4,church
align,backbone,-5.2598,0.2352,4,church
align,backbone,0.2459,-0.0885,4,church
align,backbone,0.3704,-0.1059,4,church
align,backbone,1.7880,-0.1818,4,church
align,backbone,0.4313,-0.0976,4,church
align,backbone,-0.4741,-0.0661,4,church
align,backbone,0.7965,-0.1173,4,church
align,backbone,-5.8223,0.2848,4,church
align,backbone,1.6135,-0.1603,4,church
align,backbone,-8.7216,0.5989,4,church
align,backbone,-2.8906,0.0688,4,church
align,backbone,0.6225,-0.1130,4,church
align,backbone,0.1975,-0.1157,4,church
align,backbone,-1.5141,-0.0157,4,church
align,backbone,-6.6562,0.3494,4,church
align,backbone,-3.9378,0.1417,4,church
align,backbone,-0.1120,-0.0880,4,church
align,backbone,1.7323,-0.1535,4,church
align,backbone,-1.0382,-0.0205,4,church
align,backbone,0.4960,-0.0885,4,church
align,backbone,-0.8734,-0.0393,4,church
align,backbone,1.6170,-0.1627,4,church
align,backbone,3.5533,-0.2572,4,church
align,backbone,-3.8127,0.1446,4,church
align,backbone,8.0228,-0.4147,4,church
align,backbone,2.4508,-0.2086,4,church
align,backbone,-0.4807,-0.0567,4,church
align,backbone,1.9150,-0.1834,4,church
align,backbone,-8.2837,0.5169,4,church
align,backbone,0.5200,-0.1030,4,church
align,backbone,-3.8828,0.1326,4,church
align,backbone,-3.6365,0.1297,4,church
align,backbone,1.9748,-0.1929,4,church
align,backbone,2.6517,-0.1974,4,church
align,backbone,0.7323,-0.1099,4,church
align,backbone,1.3161,-0.1581,4,church
align,backbone,0.4680,-0.1203,4,church
align,backbone,-2.3375,0.0297,4,church
align,backbone,-1.6516,0.0116,4,church
align,backbone,6.3458,-0.3733,4,church
align,backbone,1.7295,-0.1706,4,church
align,backbone,0.1240,-0.0949,4,church
align,backbone,3.3633,-0.2394,4,church
align,backbone,1.5695,-0.1619,4,church
align,backbone,0.2289,-0.0926,4,church
align,backbone,-1.2330,-0.0158,4,church
align,backbone,-1.3349,-0.0051,4,church
align,backbone,1.2219,-0.1522,4,church
align,backbone,-5.8244,0.2946,4,church
align,backbone,0.2636,-0.1159,4,church
align,backbone,2.1863,-0.1850,4,church
align,backbone,1.2917,-0.1576,4,church
align,backbone,-0.4413,-0.0669,4,church
align,backbone,-2.6641,0.0562,4,church
align,backbone,1.0464,-0.1620,4,church
align,backbone,-0.0746,-0.0693,4,church
align,backbone,0.5929,-0.1219,4,church
align,backbone,5.6994,-0.3386,4,church
align,backbone,-0.3781,-0.0727,4,church
align,backbone,0.0950,-0.0836,4,church
align,backbone,0.9269,-0.1339,4,church
align,backbone,-8.2118,0.5053,4,church
align,backbone,0.4114,-0.1052,4,church
align,backbone,-7.6663,0.4579,4,church
align,backbone,-0.6496,-0.0447,5,horn
align,backbone,1.7492,-0.1645,5,horn
align,backbone,0.7840,-0.1010,5,horn
align,backbone,1.4287,-0.1582,5,horn
align,backbone,1.9296,-0.1761,5,horn
align,backbone,11.3776,-0.4992,5,horn
align,backbone,2.0864,-0.1807,5,horn
align,backbone,-3.2768,0.0967,5,horn
align,backbone,2.9574,-0.2362,5,horn
align,backbone,-0.3795,-0.0758,5,horn
align,backbone,0.7758,-0.1402,5,horn
align,backbone,-11.5027,0.9609,5,horn
align,backbone,-6.6090,0.3730,5,horn
align,backbone,-1.5949,0.0179,5,horn
align,backbone,-0.5260,-0.0422,5,horn
align,backbone,-4.6724,0.1947,5,horn
align,backbone,-1.9091,0.0115,5,horn
align,backbone,0.3957,-0.1171,5,horn
align,backbone,-6.5694,0.3659,5,horn
align,backbone,-0.7685,-0.0361,5,horn
align,backbone,0.5193,-0.1094,5,horn
align,backbone,1.0443,-0.1392,5,horn
align,backbone,0.0427,-0.0906,5,horn
align,backbone,-0.7739,-0.0321,5,horn
align,backbone,1.3163,-0.1634,5,horn
align,backbone,-10.8676,0.8302,5,horn
align,backbone,-6.7928,0.3857,5,horn
align,backbone,-0.4104,-0.0633,5,horn
align,backbone,-2.2591,0.0366,5,horn
align,backbone,-0.1364,-0.0642,5,horn
align,backbone,0.5137,-0.0917,5,horn
align,backbone,-7.0171,0.4054,5,horn
align,backbone,-6.0504,0.3191,5,horn
align,backbone,-3.6403,0.1339,5,horn
align,backbone,-23.6553,5.6890,5,horn
align,backbone,2.0979,-0.1801,5,horn
align,backbone,2.2416,-0.1918,5,horn
align,backbone,1.2425,-0.1461,5,horn
align,backbone,-7.9654,0.4975,5,horn
align,backbone,-8.0608,0.5185,5,horn
align,backbone,0.7089,-0.1393,5,horn
align,backbone,1.1585,-0.1391,5,horn
align,backbone,-7.3048,0.4197,5,horn
align,backbone,-7.4335,0.4567,5,horn
align,backbone,-0.4916,-0.0589,5,horn
align,backbone,1.8863,-0.1745,5,horn
align,backbone,3.9502,-0.2615,5,horn
align,backbone,1.0636,-0.1375,5,horn
align,backbone,0.7469,-0.1412,5,horn
align,backbone,-0.8893,-0.0365,5,horn
align,backbone,-9.7409,0.6808,5,horn
align,backbone,-0.5876,-0.0617,5,horn
align,backbone,-0.1747,-0.0789,5,horn
align,backbone,1.7359,-0.1663,5,horn
align,backbone,1.0982,-0.1424,5,horn
align,backbone,-0.6351,-0.0471,5,horn
align,backbone,-6.6639,0.3810,5,horn
align,backbone,-4.0761,0.1693,5,horn
align,backbone,-3.5019,0.1201,5,horn
align,backbone,-4.5311,0.1963,5,horn
align,backbone,1.9526,-0.1845,5,horn
align,backbone,1.2515,-0.1351,5,horn
align,backbone,-0.7814,-0.0418,5,horn
align,backbone,2.3713,-0.2270,5,horn
align,backbone,-0.6593,-0.0369,5,horn
align,backbone,2.4399,-0.2052,5,horn
align,backbone,0.8743,-0.0976,5,horn
align,backbone,-5.9393,0.2989,5,horn
align,backbone,0.0722,-0.0789,5,horn
align,backbone,-0.3451,-0.0735,5,horn
align,backbone,-2.4117,0.0623,5,horn
align,backbone,-0.0937,-0.0702,5,horn
align,backbone,-3.2676,0.1166,5,horn
align,backbone,2.0145,-0.1724,5,horn
align,backbone,0.0293,-0.0810,5,horn
align,backbone,2.6752,-0.2038,5,horn
align,backbone,1.7498,-0.1708,5,horn
align,backbone,-6.4843,0.3530,5,horn
align,backbone,-2.5883,0.0410,5,horn
align,backbone,0.7992,-0.1187,5,horn
align,backbone,1.0638,-0.1551,5,horn
align,backbone,-10.1262,0.7209,5,horn
align,backbone,1.6171,-0.1556,5,horn
align,backbone,0.6596,-0.1102,5,horn
align,backbone,3.1405,-0.2332,5,horn
align,backbone,2.7435,-0.2159,5,horn
align,backbone,-0.5277,-0.0772,5,horn
align,backbone,0.4211,-0.0999,5,horn
align,backbone,0.4592,-0.1122,5,horn
align,backbone,-6.6247,0.3506,5,horn
align,backbone,3.8035,-0.2673,5,horn
align,backbone,2.5762,-0.2083,5,horn
align,backbone,-0.0922,-0.0716,5,horn
align,backbone,2.4244,-0.1985,5,horn
align,backbone,1.9893,-0.1964,5,horn
align,backbone,-3.0230,0.0988,5,horn
align,backbone,1.2825,-0.1447,5,horn
align,backbone,0.6649,-0.1049,5,horn
align,backbone,-0.8492,-0.0209,5,horn
align,backbone,0.5061,-0.1030,5,horn
align,backbone,0.2238,-0.0876,5,horn
align,backbone,-1.1361,-0.0156,5,horn
align,backbone,-7.9980,0.5143,5,horn
align,backbone,0.7835,-0.1425,5,horn
align,backbone,0.5008,-0.1062,5,horn
align,backbone,0.5221,-0.1191,5,horn
align,backbone,-0.4131,-0.0575,5,horn
align,backbone,1.4862,-0.1463,5,horn
align,backbone,-9.2024,0.6276,5,horn
align,backbone,-0.0892,-0.0976,5,horn
align,backbone,-0.7046,-0.0299,5,horn
align,backbone,-4.9694,0.2308,5,horn
align,backbone,-4.6398,0.1910,5,horn
align,backbone,-3.0924,0.0928,5,horn
align,backbone,0.3526,-0.1220,5,horn
align,backbone,-0.1084,-0.0827,5,horn
align,backbone,1.9162,-0.1837,5,horn
align,backbone,0.2219,-0.1212,5,horn
align,backbone,-8.0728,0.5035,5,horn
align,backbone,0.9040,-0.1219,5,horn
align,backbone,0.5638,-0.1344,5,horn
align,backbone,0.3695,-0.0997,5,horn
align,backbone,-2.0459,0.0250,5,horn
align,backbone,-0.1893,-0.0739,5,horn
align,backbone,1.1690,-0.1389,5,horn
align,backbone,-7.8022,0.5062,5,horn
align,backbone,1.9715,-0.1819,5,horn
align,backbone,-2.8931,0.0852,5,horn
align,backbone,-4.1851,0.1808,5,horn
align,backbone,2.0025,-0.1781,5,horn
align,backbone,-2.4617,0.0411,5,horn
align,backbone,0.4933,-0.1042,5,horn
align,backbone,2.0644,-0.1770,5,horn
align,backbone,0.4604,-0.1049,5,horn
align,backbone,-0.4232,-0.0586,5,horn
align,backbone,-6.4797,0.3385,5,horn
align,backbone,5.8297,-0.3515,5,horn
align,backbone,0.1126,-0.0877,5,horn
align,backbone,-0.0103,-0.0933,5,horn
align,backbone,2.7330,-0.2066,5,horn
align,backbone,1.1632,-0.1303,5,horn
align,backbone,-5.3639,0.2513,5,horn
align,backbone,3.7121,-0.2774,5,horn
